id,city,state,location,year,city_latitude,city_longitude,report_link
68017,Andrews,NC,"Andrews, NC",2019,35.1976,-83.80489999999999,http://www.nuforc.org/webreports/148/S148528.html
68018,Farmington Hills,MI,"Farmington Hills, MI",2019,42.4853,-83.3772,http://www.nuforc.org/webreports/148/S148647.html
68019,Idaho Falls,ID,"Idaho Falls, ID",2019,43.47350769230773,-112.00362435897436,http://www.nuforc.org/webreports/148/S148552.html
68020,Alma,GA,"Alma, GA",2019,31.542800000000017,-82.44850000000018,http://www.nuforc.org/webreports/148/S148530.html
68021,Geismar,LA,"Geismar, LA",2019,30.194799999999994,-91.00839999999998,http://www.nuforc.org/webreports/148/S148898.html
68022,Granville,NY,"Granville, NY",2019,43.359199999999994,-73.3319,http://www.nuforc.org/webreports/148/S148948.html
68023,North Bend,WA,"North Bend, WA",2019,47.47929999999998,-121.543,http://www.nuforc.org/webreports/148/S148893.html
68024,Vero beach,FL,"Vero beach, FL",2019,27.656004878048805,-80.4330238482385,http://www.nuforc.org/webreports/148/S148943.html
68025,Leland,NC,"Leland, NC",2019,34.24319999999992,-78.09959999999978,http://www.nuforc.org/webreports/148/S148900.html
68026,Nutley,NJ,"Nutley, NJ",2019,40.82229999999993,-74.1598999999999,http://www.nuforc.org/webreports/148/S148911.html
68027,Mansfield,OH,"Mansfield, OH",2019,40.742013218390845,-82.54685747126436,http://www.nuforc.org/webreports/148/S148899.html
68028,Memphis,TN,"Memphis, TN",2019,35.12547266265736,-89.9269248223065,http://www.nuforc.org/webreports/148/S148725.html
68029,Weatherford,TX,"Weatherford, TX",2019,32.7474298578199,-97.79460473933652,http://www.nuforc.org/webreports/148/S148743.html
68030,Goffstown,NH,"Goffstown, NH",2019,43.020300000000006,-71.57209999999999,http://www.nuforc.org/webreports/148/S148774.html
68031,Mount Vernon,IN,"Mount Vernon, IN",2019,37.910599999999995,-87.78150000000001,http://www.nuforc.org/webreports/148/S148765.html
68032,Payson,IL,"Payson, IL",2019,39.8165,-91.26349999999998,http://www.nuforc.org/webreports/148/S148771.html
68033,Laughlintown,PA,"Laughlintown, PA",2019,40.1745,-79.1819,http://www.nuforc.org/webreports/148/S148773.html
68034,Newburgh,IN,"Newburgh, IN",2019,37.95656792452828,-87.35251509433971,http://www.nuforc.org/webreports/148/S148761.html
68035,Issaquah,WA,"Issaquah, WA",2019,47.51993157894733,-122.00758157894728,http://www.nuforc.org/webreports/148/S148758.html
68036,Florence,MT,"Florence, MT",2019,46.6501,-114.0739,http://www.nuforc.org/webreports/148/S148532.html
68037,Kirkland,WA,"Kirkland, WA",2019,47.693282592592126,-122.19664407407411,http://www.nuforc.org/webreports/148/S148527.html
68038,Sleepy Eye,MN,"Sleepy Eye, MN",2019,44.2935,-94.76009999999998,http://www.nuforc.org/webreports/148/S148529.html
68039,Gilbert,AZ,"Gilbert, AZ",2019,33.33960089766617,-111.78126499102297,http://www.nuforc.org/webreports/148/S148560.html
68040,Eastlake,OH,"Eastlake, OH",2019,41.65020000000003,-81.45330000000001,http://www.nuforc.org/webreports/148/S148569.html
68041,Nashville,TN,"Nashville, TN",2019,36.131700042408816,-86.77681348600586,http://www.nuforc.org/webreports/148/S148959.html
68042,Hastings,MN,"Hastings, MN",2019,44.68490000000004,-92.8849,http://www.nuforc.org/webreports/148/S148909.html
68043,Enfield,CT,"Enfield, CT",2019,41.98440348837211,-72.55750348837209,http://www.nuforc.org/webreports/148/S148953.html
68044,Leland,NC,"Leland, NC",2019,34.24319999999992,-78.09959999999978,http://www.nuforc.org/webreports/148/S148901.html
68045,London,ON,"London, ON",2019,42.98372082362099,-81.25387288267268,http://www.nuforc.org/webreports/148/S148902.html
68046,Carson City,NV,"Carson City, NV",2019,39.16921421319793,-119.75176954314706,http://www.nuforc.org/webreports/148/S148903.html
68047,Fairfax,VA,"Fairfax, VA",2019,38.84920832049281,-77.31409306625612,http://www.nuforc.org/webreports/148/S148763.html
68048,Estes Park,CO,"Estes Park, CO",2019,40.377199999999995,-105.52169999999992,http://www.nuforc.org/webreports/148/S148779.html
68049,Pembroke,NH,"Pembroke, NH",2019,43.175600000000024,-71.41040000000008,http://www.nuforc.org/webreports/148/S148770.html
68050,Weatherford,TX,"Weatherford, TX",2019,32.7474298578199,-97.79460473933652,http://www.nuforc.org/webreports/148/S148742.html
68051,Estes Park,CO,"Estes Park, CO",2019,40.377199999999995,-105.52169999999992,http://www.nuforc.org/webreports/148/S148778.html
68052,Eatonville,WA,"Eatonville, WA",2019,46.86729999999997,-122.26650000000006,http://www.nuforc.org/webreports/148/S148776.html
68053,Frazeysburg,OH,"Frazeysburg, OH",2019,40.1747,-82.1576,http://www.nuforc.org/webreports/148/S148562.html
68054,Paragould,AR,"Paragould, AR",2019,36.10192380952382,-90.46768095238096,http://www.nuforc.org/webreports/148/S148561.html
68055,Lake Stevens,WA,"Lake Stevens, WA",2019,48.043100000000074,-122.05900000000022,http://www.nuforc.org/webreports/148/S148558.html
68056,Kingston,ON,"Kingston, ON",2019,44.26190354609928,-76.5252768321508,http://www.nuforc.org/webreports/148/S148534.html
68057,Somerset,NJ,"Somerset, NJ",2019,40.498075265017754,-74.52271908127189,http://www.nuforc.org/webreports/148/S148571.html
68058,Reno,NV,"Reno, NV",2019,39.506507411504344,-119.81745110619536,http://www.nuforc.org/webreports/148/S148535.html
68059,Mount Carmel,PA,"Mount Carmel, PA",2019,40.8016,-76.43540000000003,http://www.nuforc.org/webreports/148/S148570.html
68060,Evansville,IN,"Evansville, IN",2019,37.98475253093327,-87.51397041619776,http://www.nuforc.org/webreports/148/S148533.html
68061,Massena,NY,"Massena, NY",2019,44.950299999999984,-74.94039999999998,http://www.nuforc.org/webreports/148/S148945.html
68062,Henderson,NV,"Henderson, NV",2019,36.026650762829654,-115.0438399445218,http://www.nuforc.org/webreports/148/S148967.html
68063,Florence,AL,"Florence, AL",2019,34.846959411764715,-87.69097411764703,http://www.nuforc.org/webreports/148/S148930.html
68064,Henderson,NV,"Henderson, NV",2019,36.026650762829654,-115.0438399445218,http://www.nuforc.org/webreports/148/S148949.html
68065,Atlantic City,NJ,"Atlantic City, NJ",2019,39.37958071428584,-74.45456071428553,http://www.nuforc.org/webreports/148/S148958.html
68066,BURBANK,CA,"BURBANK, CA",2019,34.15164266263203,-118.31696066565824,http://www.nuforc.org/webreports/148/S148962.html
68067,Painesville,OH,"Painesville, OH",2019,41.697199999999974,-81.19739999999989,http://www.nuforc.org/webreports/148/S148786.html
68068,Newmarket,ON,"Newmarket, ON",2019,44.05629809160315,-79.47185496183235,http://www.nuforc.org/webreports/148/S148737.html
68069,Jonesboro,AR,"Jonesboro, AR",2019,35.86654834123227,-90.66735592417083,http://www.nuforc.org/webreports/148/S148760.html
68070,Exeter,NH,"Exeter, NH",2019,42.9661,-70.9880999999998,http://www.nuforc.org/webreports/148/S148702.html
68071,Battle Ground,WA,"Battle Ground, WA",2019,45.80810000000001,-122.48160000000006,http://www.nuforc.org/webreports/148/S148704.html
68072,Kenosha,WI,"Kenosha, WI",2019,42.58091583333327,-87.85322791666661,http://www.nuforc.org/webreports/148/S148703.html
68073,Bethel,PA,"Bethel, PA",2019,40.4935,-76.3068,http://www.nuforc.org/webreports/148/S148616.html
68074,Ozark,MO,"Ozark, MO",2019,36.97839999999997,-93.2332,http://www.nuforc.org/webreports/148/S148567.html
68075,Beloit,WI,"Beloit, WI",2019,42.558399999999935,-89.15989999999995,http://www.nuforc.org/webreports/148/S148565.html
68076,Black River Falls,WI,"Black River Falls, WI",2019,44.27610000000003,-90.79619999999989,http://www.nuforc.org/webreports/148/S148550.html
68077,Summersville,WV,"Summersville, WV",2019,38.33299999999999,-80.88809999999997,http://www.nuforc.org/webreports/148/S148564.html
68078,Fort Lauderdale,FL,"Fort Lauderdale, FL",2019,26.136914681280626,-80.21914075569774,http://www.nuforc.org/webreports/148/S148642.html
68079,Fairborn,OH,"Fairborn, OH",2019,39.82700000000011,-84.01869999999988,http://www.nuforc.org/webreports/148/S148576.html
68080,Las Vegas,NV,"Las Vegas, NV",2019,36.14124586319169,-115.18659190010752,http://www.nuforc.org/webreports/148/S148912.html
68081,Nashville,TN,"Nashville, TN",2019,36.131700042408816,-86.77681348600586,http://www.nuforc.org/webreports/148/S148942.html
68082,Granger,IN,"Granger, IN",2019,41.73500000000004,-86.12290000000012,http://www.nuforc.org/webreports/148/S148940.html
68083,Orange,TX,"Orange, TX",2019,30.102079104477586,-93.85383582089544,http://www.nuforc.org/webreports/148/S148957.html
68084,Flagstaff,AZ,"Flagstaff, AZ",2019,35.26331311475408,-111.52902404371574,http://www.nuforc.org/webreports/148/S148966.html
68085,Goldendale,WA,"Goldendale, WA",2019,45.843599999999995,-120.7685,http://www.nuforc.org/webreports/148/S148963.html
68086,Redmond,WA,"Redmond, WA",2019,47.679040334235495,-122.11505415537196,http://www.nuforc.org/webreports/148/S148965.html
68087,League City,TX,"League City, TX",2019,29.507498783454825,-95.08956569343025,http://www.nuforc.org/webreports/148/S148739.html
68088,Bloomington,IN,"Bloomington, IN",2019,39.15440153139379,-86.49118928024446,http://www.nuforc.org/webreports/148/S148694.html
68089,Bloomington,IN,"Bloomington, IN",2019,39.15440153139379,-86.49118928024446,http://www.nuforc.org/webreports/148/S148718.html
68090,Bakersfield,CA,"Bakersfield, CA",2019,35.34399793103438,-119.04089261083674,http://www.nuforc.org/webreports/148/S148716.html
68091,Augusta,GA,"Augusta, GA",2019,33.458483273381354,-82.04117769784212,http://www.nuforc.org/webreports/148/S148750.html
68092,Cottonwood,AZ,"Cottonwood, AZ",2019,34.758199999999995,-112.01179999999998,http://www.nuforc.org/webreports/148/S148721.html
68093,Utica,NY,"Utica, NY",2019,43.118544961240346,-75.17409883720904,http://www.nuforc.org/webreports/148/S148697.html
68094,Long Beach,CA,"Long Beach, CA",2019,33.790023288382365,-118.17310534231996,http://www.nuforc.org/webreports/148/S148606.html
68095,Metropolis,IL,"Metropolis, IL",2019,37.23000000000001,-88.71389999999998,http://www.nuforc.org/webreports/148/S148573.html
68096,Wantagh,NY,"Wantagh, NY",2019,40.66949999999998,-73.5110000000001,http://www.nuforc.org/webreports/148/S148617.html
68097,Austin,TX,"Austin, TX",2019,30.308469443732346,-97.76011171494544,http://www.nuforc.org/webreports/148/S148623.html
68098,San Ramon,CA,"San Ramon, CA",2019,37.780363352272666,-121.9862079545456,http://www.nuforc.org/webreports/148/S148611.html
68099,Orlando,FL,"Orlando, FL",2019,28.51924669797446,-81.35409597886726,http://www.nuforc.org/webreports/148/S148613.html
68100,Landers,CA,"Landers, CA",2019,34.3003,-116.45515,http://www.nuforc.org/webreports/148/S148604.html
68101,Lonoke,AR,"Lonoke, AR",2019,34.7885,-91.9277,http://www.nuforc.org/webreports/148/S148968.html
68102,Cambridge,OH,"Cambridge, OH",2019,40.039299999999976,-81.5843,http://www.nuforc.org/webreports/148/S148762.html
68103,Grand Rapids,MI,"Grand Rapids, MI",2019,42.94334184327165,-85.64301557417605,http://www.nuforc.org/webreports/148/S148698.html
68104,Hudsonville,MI,"Hudsonville, MI",2019,42.85550000000003,-85.88280000000012,http://www.nuforc.org/webreports/148/S148726.html
68105,Phoenix,AZ,"Phoenix, AZ",2019,33.5353805506076,-112.04946000000058,http://www.nuforc.org/webreports/148/S148772.html
68106,Woodbury,CT,"Woodbury, CT",2019,41.560600000000015,-73.20620000000005,http://www.nuforc.org/webreports/148/S148722.html
68107,Endicott,NY,"Endicott, NY",2019,42.146000000000065,-76.09090000000009,http://www.nuforc.org/webreports/148/S148717.html
68108,Oxnard,CA,"Oxnard, CA",2019,34.194500502512625,-119.16316080402042,http://www.nuforc.org/webreports/148/S148614.html
68109,Myrtle Point,OR,"Myrtle Point, OR",2019,43.06799999999999,-124.03549999999996,http://www.nuforc.org/webreports/148/S148612.html
68110,Effort,PA,"Effort, PA",2019,40.96190000000001,-75.4688,http://www.nuforc.org/webreports/148/S148615.html
68111,San Jose,CA,"San Jose, CA",2019,37.33884202188921,-121.88970568835909,http://www.nuforc.org/webreports/148/S148610.html
68112,Beaverton,OR,"Beaverton, OR",2019,45.48355970000018,-122.83743520000004,http://www.nuforc.org/webreports/148/S148582.html
68113,Watsonville,CA,"Watsonville, CA",2019,36.95027518796997,-121.72474210526327,http://www.nuforc.org/webreports/148/S148656.html
68114,Prospect,CT,"Prospect, CT",2019,41.49939999999999,-72.9764,http://www.nuforc.org/webreports/148/S148599.html
68115,Liberty,NY,"Liberty, NY",2019,41.8071,-74.73210000000002,http://www.nuforc.org/webreports/148/S148598.html
68116,Springfield,MO,"Springfield, MO",2019,37.19880653950965,-93.30922288828408,http://www.nuforc.org/webreports/148/S148733.html
68117,Corona,CA,"Corona, CA",2019,33.85916485849071,-117.57944646226464,http://www.nuforc.org/webreports/148/S148709.html
68118,Corona,CA,"Corona, CA",2019,33.85916485849071,-117.57944646226464,http://www.nuforc.org/webreports/148/S148749.html
68119,Poughkeepsie,NY,"Poughkeepsie, NY",2019,41.69275820895523,-73.89410099502487,http://www.nuforc.org/webreports/148/S148729.html
68120,Saint Charles,MO,"Saint Charles, MO",2019,38.77286686567153,-90.55506208955204,http://www.nuforc.org/webreports/148/S148711.html
68121,Mount Vernon,IN,"Mount Vernon, IN",2019,37.910599999999995,-87.78150000000001,http://www.nuforc.org/webreports/148/S148764.html
68122,Santa Claus,IN,"Santa Claus, IN",2019,38.116899999999994,-86.91150000000002,http://www.nuforc.org/webreports/148/S148767.html
68123,Medford,OR,"Medford, OR",2019,42.31514948096865,-122.84606678200646,http://www.nuforc.org/webreports/148/S148605.html
68124,Lake Oswego,OR,"Lake Oswego, OR",2019,45.41070557768941,-122.7094171314734,http://www.nuforc.org/webreports/148/S148583.html
68125,Boise,ID,"Boise, ID",2019,43.6144452015356,-116.244678023033,http://www.nuforc.org/webreports/148/S148766.html
68126,Norwood,NJ,"Norwood, NJ",2019,40.99450000000001,-73.9483,http://www.nuforc.org/webreports/148/S148782.html
68127,Boston,MA,"Boston, MA",2019,42.34166295060047,-71.0656337116156,http://www.nuforc.org/webreports/148/S148727.html
68128,Southington,CT,"Southington, CT",2019,41.60049999999998,-72.87640000000009,http://www.nuforc.org/webreports/148/S148736.html
68129,Carleton Place,ON,"Carleton Place, ON",2019,45.13810384615386,-76.15424615384616,http://www.nuforc.org/webreports/148/S148744.html
68130,Santa Barbara,CA,"Santa Barbara, CA",2019,34.31703810344835,-119.72054137931023,http://www.nuforc.org/webreports/148/S148759.html
68131,Cape Coral,FL,"Cape Coral, FL",2019,26.6164216981131,-81.97006591981146,http://www.nuforc.org/webreports/148/S148738.html
68132,Prosser,WA,"Prosser, WA",2019,46.12869999999999,-119.67979999999991,http://www.nuforc.org/webreports/148/S148724.html
68133,Idyllwild,CA,"Idyllwild, CA",2019,33.7631,-116.7364,http://www.nuforc.org/webreports/148/S148621.html
68134,Minnetonka,MN,"Minnetonka, MN",2019,44.91979999999999,-93.48319999999998,http://www.nuforc.org/webreports/148/S148587.html
68135,Crivitz,WI,"Crivitz, WI",2019,45.2474,-88.1259,http://www.nuforc.org/webreports/148/S148691.html
68136,Vernal,UT,"Vernal, UT",2019,40.549727692307705,-109.5689723076922,http://www.nuforc.org/webreports/148/S148645.html
68137,Biddeford,ME,"Biddeford, ME",2019,43.49605205479448,-70.48811780821916,http://www.nuforc.org/webreports/148/S148581.html
68138,Clarksville,TN,"Clarksville, TN",2019,36.51515837104077,-87.36103416289579,http://www.nuforc.org/webreports/148/S148651.html
68139,Norwood,NJ,"Norwood, NJ",2019,40.99450000000001,-73.9483,http://www.nuforc.org/webreports/148/S148781.html
68140,Lakewood,CA,"Lakewood, CA",2019,33.845744571428575,-118.11620342857124,http://www.nuforc.org/webreports/148/S148748.html
68141,Williamstown,KY,"Williamstown, KY",2019,38.63999999999999,-84.59349999999998,http://www.nuforc.org/webreports/148/S148747.html
68142,Lowell,MA,"Lowell, MA",2019,42.63697640692666,-71.3228376623375,http://www.nuforc.org/webreports/148/S148752.html
68143,Overland Park,KS,"Overland Park, KS",2019,38.92109229843529,-94.69181576413904,http://www.nuforc.org/webreports/148/S148753.html
68144,Everett,WA,"Everett, WA",2019,47.92466490727516,-122.21939985734647,http://www.nuforc.org/webreports/148/S148756.html
68145,Hattiesburg,MS,"Hattiesburg, MS",2019,31.295049315068447,-89.36069520547987,http://www.nuforc.org/webreports/148/S148592.html
68146,North Providence,RI,"North Providence, RI",2019,41.852850877193,-71.47219298245608,http://www.nuforc.org/webreports/148/S148671.html
68147,Rio Rancho,NM,"Rio Rancho, NM",2019,35.26685241379312,-106.72171655172426,http://www.nuforc.org/webreports/148/S148584.html
68148,Fairfax,VA,"Fairfax, VA",2019,38.84920832049281,-77.31409306625612,http://www.nuforc.org/webreports/148/S148653.html
68149,Taos,NM,"Taos, NM",2019,36.41460000000002,-105.52220000000008,http://www.nuforc.org/webreports/148/S148692.html
68150,Valatie,NY,"Valatie, NY",2019,42.4076,-73.65639999999999,http://www.nuforc.org/webreports/148/S148677.html
68151,Pismo Beach,CA,"Pismo Beach, CA",2019,35.15459999999999,-120.65950000000008,http://www.nuforc.org/webreports/148/S148660.html
68152,Flagstaff,AZ,"Flagstaff, AZ",2019,35.26331311475408,-111.52902404371574,http://www.nuforc.org/webreports/148/S148754.html
68153,Vancouver,WA,"Vancouver, WA",2019,45.65808015267145,-122.58490839694592,http://www.nuforc.org/webreports/148/S148777.html
68154,Rice Lake,WI,"Rice Lake, WI",2019,45.52330000000001,-91.69990000000004,http://www.nuforc.org/webreports/148/S148757.html
68155,Seaside,CA,"Seaside, CA",2019,36.62489999999994,-121.82569999999998,http://www.nuforc.org/webreports/148/S148789.html
68156,Myrtle Beach,SC,"Myrtle Beach, SC",2019,33.68314999999984,-78.9395390957444,http://www.nuforc.org/webreports/148/S148775.html
68157,Rio Rancho,NM,"Rio Rancho, NM",2019,35.26685241379312,-106.72171655172426,http://www.nuforc.org/webreports/148/S148768.html
68158,Anaheim,CA,"Anaheim, CA",2019,33.83243273727664,-117.89132517193931,http://www.nuforc.org/webreports/148/S148787.html
68159,Everett,WA,"Everett, WA",2019,47.92466490727516,-122.21939985734647,http://www.nuforc.org/webreports/148/S148794.html
68160,League City,TX,"League City, TX",2019,29.507498783454825,-95.08956569343025,http://www.nuforc.org/webreports/148/S148619.html
68161,Reading,PA,"Reading, PA",2019,40.33998809831812,-75.94901358344096,http://www.nuforc.org/webreports/148/S148629.html
68162,Bloomingdale,MI,"Bloomingdale, MI",2019,42.3828,-85.957,http://www.nuforc.org/webreports/148/S148638.html
68163,Sturbridge,MA,"Sturbridge, MA",2019,42.101700000000015,-72.07979999999999,http://www.nuforc.org/webreports/148/S148579.html
68164,Maple Grove,MN,"Maple Grove, MN",2019,45.12510526315783,-93.4746915789474,http://www.nuforc.org/webreports/148/S148578.html
68165,Aurora,CO,"Aurora, CO",2019,39.68000198902613,-104.79296707818906,http://www.nuforc.org/webreports/148/S148687.html
68166,Oakville,CT,"Oakville, CT",2019,41.59529999999999,-73.08030000000001,http://www.nuforc.org/webreports/148/S148788.html
68167,Perris,CA,"Perris, CA",2019,33.81609698275861,-117.25104913793083,http://www.nuforc.org/webreports/148/S148620.html
68168,Valparaiso,IN,"Valparaiso, IN",2019,41.46761748251749,-87.03158251748273,http://www.nuforc.org/webreports/148/S148628.html
68169,Atlanta,GA,"Atlanta, GA",2019,33.80870551584769,-84.38988231962149,http://www.nuforc.org/webreports/148/S148630.html
68170,Council Bluffs,IA,"Council Bluffs, IA",2019,41.243651578947315,-95.7931331578947,http://www.nuforc.org/webreports/148/S148644.html
68171,Center Moriches,NY,"Center Moriches, NY",2019,40.8004,-72.7898,http://www.nuforc.org/webreports/148/S148669.html
68172,Charles City,VA,"Charles City, VA",2019,37.35649999999999,-77.0715,http://www.nuforc.org/webreports/148/S148673.html
68173,Long Beach,CA,"Long Beach, CA",2019,33.790023288382365,-118.17310534231996,http://www.nuforc.org/webreports/148/S148632.html
68174,Burkesville,KY,"Burkesville, KY",2019,36.7489,-85.366,http://www.nuforc.org/webreports/148/S148640.html
68175,Breckenridge,CO,"Breckenridge, CO",2019,39.467799999999954,-105.99619999999992,http://www.nuforc.org/webreports/148/S148659.html
68176,Bowling Green,KY,"Bowling Green, KY",2019,37.03270772946864,-86.41964444444426,http://www.nuforc.org/webreports/148/S148633.html
68177,Madison,OH,"Madison, OH",2019,41.79320000000002,-81.05780000000003,http://www.nuforc.org/webreports/148/S148636.html
68178,Olympia,WA,"Olympia, WA",2019,47.030315950921064,-122.8969309815943,http://www.nuforc.org/webreports/148/S148639.html
68179,Utica,NY,"Utica, NY",2019,43.118544961240346,-75.17409883720904,http://www.nuforc.org/webreports/148/S148674.html
68180,Omaha,NE,"Omaha, NE",2019,41.25485179600818,-96.0648278492242,http://www.nuforc.org/webreports/148/S148641.html
68181,Trenton,ON,"Trenton, ON",2019,44.09245652173917,-77.57383695652177,http://www.nuforc.org/webreports/148/S148664.html
68182,Laurel,MD,"Laurel, MD",2019,39.1009868480726,-76.85729251700657,http://www.nuforc.org/webreports/148/S148658.html
68183,Sparta,WI,"Sparta, WI",2019,43.986499999999985,-90.79349999999988,http://www.nuforc.org/webreports/148/S148663.html
68184,Westminster,CO,"Westminster, CO",2019,39.869197777777686,-105.04200666666648,http://www.nuforc.org/webreports/148/S148679.html
68185,Wellfleet,MA,"Wellfleet, MA",2019,41.9215,-70.01689999999999,http://www.nuforc.org/webreports/148/S148667.html
68186,Ozona,TX,"Ozona, TX",2019,30.574999999999992,-101.3596,http://www.nuforc.org/webreports/148/S148680.html
68187,Sparta,WI,"Sparta, WI",2019,43.986499999999985,-90.79349999999988,http://www.nuforc.org/webreports/148/S148670.html
68188,Ashland,WI,"Ashland, WI",2019,46.56320000000003,-90.90650000000004,http://www.nuforc.org/webreports/148/S148668.html
68189,Eagle,ID,"Eagle, ID",2019,43.79220000000004,-116.38780000000008,http://www.nuforc.org/webreports/148/S148675.html
68190,Canton,OH,"Canton, OH",2019,40.84330718954251,-81.408000217865,http://www.nuforc.org/webreports/148/S148682.html
68191,Sayreville,NJ,"Sayreville, NJ",2019,40.45929999999999,-74.36099999999995,http://www.nuforc.org/webreports/148/S148681.html
68192,Leavenworth,KS,"Leavenworth, KS",2019,39.3013940298507,-94.97446119402996,http://www.nuforc.org/webreports/148/S148689.html
68193,North Prairie,WI,"North Prairie, WI",2019,42.9338,-88.403,http://www.nuforc.org/webreports/148/S148683.html
68194,North East,MD,"North East, MD",2019,39.57539999999996,-75.92689999999996,http://www.nuforc.org/webreports/148/S148685.html
68215,Newburg,PA,"Newburg, PA",2019,40.149,-77.5953,http://www.nuforc.org/webreports/145/S145131.html
68216,Spruce Grove,AB,"Spruce Grove, AB",2019,53.52207424242425,-113.90796515151526,http://www.nuforc.org/webreports/145/S145119.html
68217,Naples,FL,"Naples, FL",2019,26.193181969949972,-81.73703021702818,http://www.nuforc.org/webreports/145/S145064.html
68218,Virginia Beach,VA,"Virginia Beach, VA",2019,36.83730134271098,-76.06194814577877,http://www.nuforc.org/webreports/145/S145148.html
68219,Beaufort,SC,"Beaufort, SC",2019,32.3987017857143,-80.69887232142867,http://www.nuforc.org/webreports/145/S145044.html
68220,Mount Joy,PA,"Mount Joy, PA",2019,40.11419999999999,-76.50879999999997,http://www.nuforc.org/webreports/145/S145125.html
68221,Rainbow City,AL,"Rainbow City, AL",2019,33.929200000000016,-86.08440000000002,http://www.nuforc.org/webreports/145/S145152.html
68222,McKenzie,AL,"McKenzie, AL",2019,31.6003,-86.8338,http://www.nuforc.org/webreports/145/S145034.html
68223,Columbia,SC,"Columbia, SC",2019,34.02910563770805,-80.99284038816866,http://www.nuforc.org/webreports/145/S145147.html
68224,Byron,GA,"Byron, GA",2019,32.6612,-83.7854,http://www.nuforc.org/webreports/145/S145111.html
68225,Decatur,GA,"Decatur, GA",2019,33.744850632911216,-84.26857784810052,http://www.nuforc.org/webreports/145/S145030.html
68226,Mount Prospect,IL,"Mount Prospect, IL",2019,42.06239999999986,-87.93089999999978,http://www.nuforc.org/webreports/145/S145029.html
68227,Wilmington,NC,"Wilmington, NC",2019,34.238374952198605,-77.87846768642464,http://www.nuforc.org/webreports/145/S145117.html
68228,Lakewood,WA,"Lakewood, WA",2019,47.16019820627785,-122.53045695067266,http://www.nuforc.org/webreports/145/S145031.html
68229,Maple Valley,WA,"Maple Valley, WA",2019,47.40610000000009,-121.99530000000011,http://www.nuforc.org/webreports/145/S145145.html
68230,Wichita,KS,"Wichita, KS",2019,37.69639784853686,-97.32954010326988,http://www.nuforc.org/webreports/145/S145032.html
68231,Carrollton,GA,"Carrollton, GA",2019,33.57161942446048,-85.09630359712229,http://www.nuforc.org/webreports/145/S145140.html
68232,Watervliet,NY,"Watervliet, NY",2019,42.7355,-73.7204,http://www.nuforc.org/webreports/145/S145132.html
68233,Los Angeles,CA,"Los Angeles, CA",2019,34.05070709048434,-118.27993506712303,http://www.nuforc.org/webreports/145/S145143.html
68234,Red Wing,MN,"Red Wing, MN",2019,44.523200000000024,-92.53780000000005,http://www.nuforc.org/webreports/145/S145135.html
68235,Eagle River,AK,"Eagle River, AK",2019,61.21489999999995,-149.2583000000002,http://www.nuforc.org/webreports/145/S145093.html
68236,Mebane,NC,"Mebane, NC",2019,36.139900000000026,-79.26649999999992,http://www.nuforc.org/webreports/145/S145133.html
68237,East Wenatchee,WA,"East Wenatchee, WA",2019,47.49400000000003,-120.19549999999984,http://www.nuforc.org/webreports/145/S145141.html
68238,Ypsilanti,MI,"Ypsilanti, MI",2019,42.23633504273512,-83.60297037036992,http://www.nuforc.org/webreports/145/S145139.html
68239,Voorheesville,NY,"Voorheesville, NY",2019,42.621300000000005,-73.97209999999998,http://www.nuforc.org/webreports/145/S145138.html
68240,Gainesville,FL,"Gainesville, FL",2019,29.64608679245284,-82.3810761006288,http://www.nuforc.org/webreports/145/S145136.html
68241,Mount Vernon,IN,"Mount Vernon, IN",2019,37.910599999999995,-87.78150000000001,http://www.nuforc.org/webreports/145/S145128.html
68242,Marshall,MO,"Marshall, MO",2019,39.08659999999999,-93.1495,http://www.nuforc.org/webreports/145/S145130.html
68243,New River,AZ,"New River, AZ",2019,33.9521,-112.0789,http://www.nuforc.org/webreports/145/S145095.html
68244,Pittsburgh,PA,"Pittsburgh, PA",2019,40.44309194551387,-79.97424169381219,http://www.nuforc.org/webreports/145/S145114.html
68245,Polacca,AZ,"Polacca, AZ",2019,35.8479,-110.3696,http://www.nuforc.org/webreports/145/S145129.html
68246,Peoria,AZ,"Peoria, AZ",2019,33.65789817232365,-112.24664203655357,http://www.nuforc.org/webreports/145/S145085.html
68247,Fairmount,GA,"Fairmount, GA",2019,34.433,-84.6827,http://www.nuforc.org/webreports/145/S145116.html
68248,Nipomo,CA,"Nipomo, CA",2019,35.05079999999999,-120.4858,http://www.nuforc.org/webreports/145/S145120.html
68249,Killingworth,CT,"Killingworth, CT",2019,41.37640000000005,-72.58329999999991,http://www.nuforc.org/webreports/145/S145121.html
68250,Lemoyne,PA,"Lemoyne, PA",2019,40.25250000000002,-76.89699999999999,http://www.nuforc.org/webreports/145/S145098.html
68251,Port murray,NJ,"Port murray, NJ",2019,40.7917,-74.902,http://www.nuforc.org/webreports/145/S145107.html
68252,Concord,NH,"Concord, NH",2019,43.25671065573776,-71.5716471311475,http://www.nuforc.org/webreports/145/S145170.html
68253,Merrimack,NH,"Merrimack, NH",2019,42.85019999999995,-71.51550000000013,http://www.nuforc.org/webreports/145/S145169.html
68254,Silverthorne,CO,"Silverthorne, CO",2019,39.74356800000001,-106.16300400000004,http://www.nuforc.org/webreports/145/S145106.html
68255,Fontana,CA,"Fontana, CA",2019,34.121670833333454,-117.45998511904814,http://www.nuforc.org/webreports/145/S145112.html
